canonical_instrument_id,timeframe,open_time,close_time,open,high,low,close,volume,provider,is_complete
SYNTH_XAUUSD,D1,2026-01-20T00:00:00Z,2026-01-21T00:00:00Z,925.0000000000,933.0000000000,917.0000000000,925.0000000000,10000,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,D1,2026-01-21T00:00:00Z,2026-01-22T00:00:00Z,925.0000000000,933.0000000000,917.0000000000,925.0000000000,10001,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,D1,2026-01-22T00:00:00Z,2026-01-23T00:00:00Z,925.0000000000,933.0000000000,917.0000000000,925.0000000000,10002,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,D1,2026-01-23T00:00:00Z,2026-01-24T00:00:00Z,925.0000000000,933.0000000000,917.0000000000,925.0000000000,10003,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,D1,2026-01-24T00:00:00Z,2026-01-25T00:00:00Z,925.0000000000,933.0000000000,917.0000000000,925.0000000000,10004,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,D1,2026-01-25T00:00:00Z,2026-01-26T00:00:00Z,925.0000000000,933.0000000000,917.0000000000,925.0000000000,10005,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,D1,2026-01-26T00:00:00Z,2026-01-27T00:00:00Z,925.0000000000,933.0000000000,917.0000000000,925.0000000000,10006,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,D1,2026-01-27T00:00:00Z,2026-01-28T00:00:00Z,925.0000000000,933.0000000000,917.0000000000,925.0000000000,10007,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,D1,2026-01-28T00:00:00Z,2026-01-29T00:00:00Z,925.0000000000,933.0000000000,917.0000000000,925.0000000000,10008,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,D1,2026-01-29T00:00:00Z,2026-01-30T00:00:00Z,925.0000000000,933.0000000000,917.0000000000,925.0000000000,10009,SYNTHETIC_UTC_V1,true
