canonical_instrument_id,timeframe,open_time,close_time,open,high,low,close,volume,provider,is_complete
SYNTH_XAUUSD,D1,2026-01-20T00:00:00Z,2026-01-21T00:00:00Z,500.0000000000,501.0000000000,499.0000000000,500.0000000000,12000,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,D1,2026-01-21T00:00:00Z,2026-01-22T00:00:00Z,500.0000000000,501.0000000000,499.0000000000,500.0000000000,12001,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,D1,2026-01-22T00:00:00Z,2026-01-23T00:00:00Z,500.0000000000,501.0000000000,499.0000000000,500.0000000000,12002,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,D1,2026-01-23T00:00:00Z,2026-01-24T00:00:00Z,500.0000000000,501.0000000000,499.0000000000,500.0000000000,12003,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,D1,2026-01-24T00:00:00Z,2026-01-25T00:00:00Z,500.0000000000,501.0000000000,499.0000000000,500.0000000000,12004,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,D1,2026-01-25T00:00:00Z,2026-01-26T00:00:00Z,500.0000000000,501.0000000000,499.0000000000,500.0000000000,12005,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,D1,2026-01-26T00:00:00Z,2026-01-27T00:00:00Z,500.0000000000,501.0000000000,499.0000000000,500.0000000000,12006,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,D1,2026-01-27T00:00:00Z,2026-01-28T00:00:00Z,500.0000000000,501.0000000000,499.0000000000,500.0000000000,12007,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,D1,2026-01-28T00:00:00Z,2026-01-29T00:00:00Z,500.0000000000,501.0000000000,499.0000000000,500.0000000000,12008,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,D1,2026-01-29T00:00:00Z,2026-01-30T00:00:00Z,500.0000000000,501.0000000000,499.0000000000,500.0000000000,12009,SYNTHETIC_UTC_V1,true
