canonical_instrument_id,timeframe,open_time,close_time,open,high,low,close,volume,provider,is_complete
SYNTH_XAUUSD,H1,2026-07-16T10:00:00Z,2026-07-16T11:00:00Z,100.0000000000,100.0000000000,51.0000000000,100.0000000000,14000,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H1,2026-07-16T11:00:00Z,2026-07-16T12:00:00Z,100.0000000000,100.0000000000,51.0000000000,100.0000000000,14001,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H1,2026-07-16T12:00:00Z,2026-07-16T13:00:00Z,100.0000000000,100.0000000000,51.0000000000,100.0000000000,14002,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H1,2026-07-16T13:00:00Z,2026-07-16T14:00:00Z,100.0000000000,100.0000000000,51.0000000000,100.0000000000,14003,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H1,2026-07-16T14:00:00Z,2026-07-16T15:00:00Z,100.0000000000,100.0000000000,51.0000000000,100.0000000000,14004,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H1,2026-07-16T15:00:00Z,2026-07-16T16:00:00Z,100.0000000000,100.0000000000,51.0000000000,100.0000000000,14005,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H1,2026-07-16T16:00:00Z,2026-07-16T17:00:00Z,100.0000000000,100.0000000000,51.0000000000,100.0000000000,14006,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H1,2026-07-16T17:00:00Z,2026-07-16T18:00:00Z,100.0000000000,100.0000000000,51.0000000000,100.0000000000,14007,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H1,2026-07-16T18:00:00Z,2026-07-16T19:00:00Z,100.0000000000,100.0000000000,51.0000000000,100.0000000000,14008,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H1,2026-07-16T19:00:00Z,2026-07-16T20:00:00Z,100.0000000000,100.0000000000,51.0000000000,100.0000000000,14009,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H1,2026-07-16T20:00:00Z,2026-07-16T21:00:00Z,100.0000000000,100.0000000000,51.0000000000,100.0000000000,14010,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H1,2026-07-16T21:00:00Z,2026-07-16T22:00:00Z,100.0000000000,100.0000000000,51.0000000000,100.0000000000,14011,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H1,2026-07-16T22:00:00Z,2026-07-16T23:00:00Z,100.0000000000,100.0000000000,51.0000000000,100.0000000000,14012,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H1,2026-07-16T23:00:00Z,2026-07-17T00:00:00Z,100.0000000000,100.0000000000,51.0000000000,100.0000000000,14013,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H1,2026-07-17T00:00:00Z,2026-07-17T01:00:00Z,100.0000000000,100.0000000000,51.0000000000,100.0000000000,14014,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H1,2026-07-17T01:00:00Z,2026-07-17T02:00:00Z,100.0000000000,100.0000000000,51.0000000000,100.0000000000,14015,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H1,2026-07-17T02:00:00Z,2026-07-17T03:00:00Z,100.0000000000,100.0000000000,51.0000000000,100.0000000000,14016,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H1,2026-07-17T03:00:00Z,2026-07-17T04:00:00Z,100.0000000000,100.0000000000,51.0000000000,100.0000000000,14017,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H1,2026-07-17T04:00:00Z,2026-07-17T05:00:00Z,100.0000000000,100.0000000000,51.0000000000,100.0000000000,14018,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H1,2026-07-17T05:00:00Z,2026-07-17T06:00:00Z,100.0000000000,100.0000000000,51.0000000000,100.0000000000,14019,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H1,2026-07-17T06:00:00Z,2026-07-17T07:00:00Z,100.0000000000,100.0000000000,51.0000000000,100.0000000000,14020,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H1,2026-07-17T07:00:00Z,2026-07-17T08:00:00Z,100.0000000000,100.0000000000,51.0000000000,100.0000000000,14021,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H1,2026-07-17T08:00:00Z,2026-07-17T09:00:00Z,100.0000000000,100.0000000000,51.0000000000,100.0000000000,14022,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H1,2026-07-17T09:00:00Z,2026-07-17T10:00:00Z,100.0000000000,100.0000000000,51.0000000000,100.0000000000,14023,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H1,2026-07-17T10:00:00Z,2026-07-17T11:00:00Z,100.0000000000,100.0000000000,51.0000000000,100.0000000000,14024,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H1,2026-07-17T11:00:00Z,2026-07-17T12:00:00Z,100.0000000000,100.0000000000,51.0000000000,100.0000000000,14025,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H1,2026-07-17T12:00:00Z,2026-07-17T13:00:00Z,100.0000000000,100.0000000000,51.0000000000,100.0000000000,14026,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H1,2026-07-17T13:00:00Z,2026-07-17T14:00:00Z,100.0000000000,100.0000000000,51.0000000000,100.0000000000,14027,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H1,2026-07-17T14:00:00Z,2026-07-17T15:00:00Z,100.0000000000,100.0000000000,51.0000000000,100.0000000000,14028,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H1,2026-07-17T15:00:00Z,2026-07-17T16:00:00Z,100.0000000000,100.0000000000,51.0000000000,100.0000000000,14029,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H1,2026-07-17T16:00:00Z,2026-07-17T17:00:00Z,100.0000000000,100.0000000000,51.0000000000,100.0000000000,14030,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H1,2026-07-17T17:00:00Z,2026-07-17T18:00:00Z,100.0000000000,100.0000000000,51.0000000000,100.0000000000,14031,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H1,2026-07-17T18:00:00Z,2026-07-17T19:00:00Z,100.0000000000,100.0000000000,51.0000000000,100.0000000000,14032,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H1,2026-07-17T19:00:00Z,2026-07-17T20:00:00Z,100.0000000000,100.0000000000,51.0000000000,100.0000000000,14033,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H1,2026-07-17T20:00:00Z,2026-07-17T21:00:00Z,100.0000000000,100.0000000000,51.0000000000,100.0000000000,14034,SYNTHETIC_UTC_V1,true
