canonical_instrument_id,timeframe,open_time,close_time,open,high,low,close,volume,provider,is_complete
SYNTH_XAUUSD,D1,2026-01-01T00:00:00Z,2026-01-02T00:00:00Z,100.0000000000,101.0000000000,99.0000000000,100.0000000000,13000,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,D1,2026-01-02T00:00:00Z,2026-01-03T00:00:00Z,100.0000000000,101.0000000000,99.0000000000,100.0000000000,13001,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,D1,2026-01-03T00:00:00Z,2026-01-04T00:00:00Z,100.0000000000,101.0000000000,99.0000000000,100.0000000000,13002,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,D1,2026-01-04T00:00:00Z,2026-01-05T00:00:00Z,100.0000000000,101.0000000000,99.0000000000,100.0000000000,13003,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,D1,2026-01-05T00:00:00Z,2026-01-06T00:00:00Z,100.0000000000,101.0000000000,99.0000000000,100.0000000000,13004,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,D1,2026-01-06T00:00:00Z,2026-01-07T00:00:00Z,100.0000000000,101.0000000000,99.0000000000,100.0000000000,13005,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,D1,2026-01-07T00:00:00Z,2026-01-08T00:00:00Z,100.0000000000,101.0000000000,99.0000000000,100.0000000000,13006,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,D1,2026-01-08T00:00:00Z,2026-01-09T00:00:00Z,100.0000000000,101.0000000000,99.0000000000,100.0000000000,13007,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,D1,2026-01-09T00:00:00Z,2026-01-10T00:00:00Z,100.0000000000,101.0000000000,99.0000000000,100.0000000000,13008,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,D1,2026-01-10T00:00:00Z,2026-01-11T00:00:00Z,100.0000000000,100.0000000000,50.0000000000,90.0000000000,13009,SYNTHETIC_UTC_V1,true
