canonical_instrument_id,timeframe,open_time,close_time,open,high,low,close,volume,provider,is_complete
SYNTH_XAUUSD,H4,2026-02-02T00:00:00Z,2026-02-02T04:00:00Z,425.0000000000,428.0000000000,422.0000000000,425.0000000000,2000,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H4,2026-02-02T04:00:00Z,2026-02-02T08:00:00Z,425.0000000000,428.0000000000,422.0000000000,425.0000000000,2001,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H4,2026-02-02T08:00:00Z,2026-02-02T12:00:00Z,425.0000000000,428.0000000000,422.0000000000,425.0000000000,2002,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H4,2026-02-02T12:00:00Z,2026-02-02T16:00:00Z,425.0000000000,428.0000000000,422.0000000000,425.0000000000,2003,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H4,2026-02-02T16:00:00Z,2026-02-02T20:00:00Z,425.0000000000,428.0000000000,422.0000000000,425.0000000000,2004,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H4,2026-02-02T20:00:00Z,2026-02-03T00:00:00Z,425.0000000000,428.0000000000,422.0000000000,425.0000000000,2005,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H4,2026-02-03T00:00:00Z,2026-02-03T04:00:00Z,425.0000000000,428.0000000000,422.0000000000,425.0000000000,2006,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H4,2026-02-03T04:00:00Z,2026-02-03T08:00:00Z,425.0000000000,428.0000000000,422.0000000000,425.0000000000,2007,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H4,2026-02-03T08:00:00Z,2026-02-03T12:00:00Z,425.0000000000,428.0000000000,422.0000000000,425.0000000000,2008,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H4,2026-02-03T12:00:00Z,2026-02-03T16:00:00Z,425.0000000000,428.0000000000,422.0000000000,425.0000000000,2009,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H4,2026-02-03T16:00:00Z,2026-02-03T20:00:00Z,425.0000000000,428.0000000000,422.0000000000,425.0000000000,2010,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H4,2026-02-03T20:00:00Z,2026-02-04T00:00:00Z,425.0000000000,428.0000000000,422.0000000000,425.0000000000,2011,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H4,2026-02-04T00:00:00Z,2026-02-04T04:00:00Z,425.0000000000,428.0000000000,422.0000000000,425.0000000000,2012,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H4,2026-02-04T04:00:00Z,2026-02-04T08:00:00Z,425.0000000000,428.0000000000,422.0000000000,425.0000000000,2013,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H4,2026-02-04T08:00:00Z,2026-02-04T12:00:00Z,425.0000000000,428.0000000000,422.0000000000,425.0000000000,2014,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H4,2026-02-04T12:00:00Z,2026-02-04T16:00:00Z,425.0000000000,428.0000000000,422.0000000000,425.0000000000,2015,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H4,2026-02-04T16:00:00Z,2026-02-04T20:00:00Z,425.0000000000,428.0000000000,422.0000000000,425.0000000000,2016,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H4,2026-02-04T20:00:00Z,2026-02-05T00:00:00Z,425.0000000000,428.0000000000,422.0000000000,425.0000000000,2017,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H4,2026-02-05T00:00:00Z,2026-02-05T04:00:00Z,425.0000000000,428.0000000000,422.0000000000,425.0000000000,2018,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H4,2026-02-05T04:00:00Z,2026-02-05T08:00:00Z,425.0000000000,428.0000000000,422.0000000000,425.0000000000,2019,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H4,2026-02-05T08:00:00Z,2026-02-05T12:00:00Z,425.0000000000,428.0000000000,422.0000000000,425.0000000000,2020,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H4,2026-02-05T12:00:00Z,2026-02-05T16:00:00Z,425.0000000000,428.0000000000,422.0000000000,425.0000000000,2021,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H4,2026-02-05T16:00:00Z,2026-02-05T20:00:00Z,425.0000000000,428.0000000000,422.0000000000,425.0000000000,2022,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H4,2026-02-05T20:00:00Z,2026-02-06T00:00:00Z,425.0000000000,428.0000000000,422.0000000000,425.0000000000,2023,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H4,2026-02-06T00:00:00Z,2026-02-06T04:00:00Z,425.0000000000,428.0000000000,422.0000000000,425.0000000000,2024,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H4,2026-02-06T04:00:00Z,2026-02-06T08:00:00Z,425.0000000000,428.0000000000,422.0000000000,425.0000000000,2025,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H4,2026-02-06T08:00:00Z,2026-02-06T12:00:00Z,425.0000000000,428.0000000000,422.0000000000,425.0000000000,2026,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H4,2026-02-06T12:00:00Z,2026-02-06T16:00:00Z,425.0000000000,428.0000000000,422.0000000000,425.0000000000,2027,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H4,2026-02-06T16:00:00Z,2026-02-06T20:00:00Z,425.0000000000,428.0000000000,422.0000000000,425.0000000000,2028,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H4,2026-02-06T20:00:00Z,2026-02-07T00:00:00Z,425.0000000000,428.0000000000,422.0000000000,425.0000000000,2029,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H4,2026-02-07T00:00:00Z,2026-02-07T04:00:00Z,425.0000000000,428.0000000000,422.0000000000,425.0000000000,2030,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H4,2026-02-07T04:00:00Z,2026-02-07T08:00:00Z,425.0000000000,428.0000000000,422.0000000000,425.0000000000,2031,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H4,2026-02-07T08:00:00Z,2026-02-07T12:00:00Z,425.0000000000,428.0000000000,422.0000000000,425.0000000000,2032,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H4,2026-02-07T12:00:00Z,2026-02-07T16:00:00Z,425.0000000000,428.0000000000,422.0000000000,425.0000000000,2033,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H4,2026-02-07T16:00:00Z,2026-02-07T20:00:00Z,424.0000000000,432.5000000000,423.0000000000,424.0000000000,2034,SYNTHETIC_UTC_V1,true
